ts_sec,open,high,low,close,volume
1755936000,205.3,205.76,201.64,202.08,4940065.75
1755950400,202.09,203.91,200.65,202.69,4863042.98
1755964800,202.68,204.66,202.22,204.17,2339458.72
1755979200,204.17,205.0,202.89,204.21,1701223.08
1755993600,204.22,212.22,204.21,209.21,7663316.85
1756008000,209.2,210.9,206.72,206.79,4813999.62
1756022400,206.79,209.16,203.48,204.62,5531417.65
1756036800,204.63,209.48,203.67,205.74,5940118.98
1756051200,205.73,212.1,201.37,205.11,11295921.6
1756065600,205.11,207.28,201.01,206.09,7601206.52
1756080000,206.09,213.66,202.32,209.37,10056518.19
1756094400,209.37,209.82,198.5,199.86,10388446.85
1756108800,199.86,200.88,195.0,197.54,8900968.32
1756123200,197.53,199.44,195.54,196.49,8367438.7
1756137600,196.5,198.3,190.92,191.42,6566476.26
1756152000,191.42,192.06,185.12,187.09,8931057.18
1756166400,187.08,189.22,185.44,186.84,5285698.16
1756180800,186.84,189.85,186.84,188.81,3734313.44
1756195200,188.8,190.26,186.54,187.87,3453898.31
1756209600,187.88,192.47,187.06,190.68,9092573.71
1756224000,190.68,197.55,190.5,197.37,5157203.37
1756238400,197.36,198.07,195.31,195.77,3313662.96
1756252800,195.78,202.88,193.71,201.91,6275840.41
1756267200,201.9,205.86,200.73,202.37,7449298.74
1756281600,202.38,205.37,201.49,204.95,4861373.99
1756296000,204.94,209.43,202.48,208.6,9230917.84
1756310400,208.61,212.11,205.95,206.38,8238391.94
1756324800,206.38,209.42,202.5,202.94,11243272.5
1756339200,202.94,208.28,201.66,208.07,5626600.66
1756353600,208.07,213.36,207.39,213.04,7686702.24
1756368000,213.03,216.49,211.34,213.07,7697607.65
1756382400,213.08,216.87,210.1,210.99,12189897.96
1756396800,210.99,213.91,207.03,209.88,8219044.06
1756411200,209.88,215.73,209.56,214.29,4494568.16
1756425600,214.3,217.95,212.0,216.77,7769652.72
1756440000,216.76,217.86,207.73,208.73,9926031.01
1756454400,208.73,209.96,205.24,207.55,8379348.3
1756468800,207.55,215.0,203.67,204.33,15496186.27
1756483200,204.34,205.4,201.22,202.87,8212949.94
1756497600,202.87,205.42,199.74,204.98,5268544.12
1756512000,204.97,206.57,200.6,205.52,5396714.53
1756526400,205.52,206.99,204.3,205.0,3509025.82
1756540800,205.0,205.46,201.53,202.52,3723016.54
1756555200,202.52,202.61,197.43,200.94,6381014.86
1756569600,200.95,201.51,199.64,201.16,2370504.74
1756584000,201.16,203.21,199.62,202.59,2068069.07
1756598400,202.59,206.64,202.58,205.48,4436602.18
1756612800,205.48,205.57,202.66,203.44,2540429.87
1756627200,203.44,205.77,202.06,203.55,3178529.23
1756641600,203.56,204.8,201.39,204.48,3684150.02
1756656000,204.49,205.97,203.59,204.53,2590887.42
1756670400,204.53,205.72,200.2,200.57,3089630.17
1756684800,200.57,202.43,195.81,198.3,7848228.5
1756699200,198.3,202.85,196.55,202.84,5266187.51
1756713600,202.83,204.45,198.23,199.29,5548932.59
1756728000,199.3,201.08,197.55,198.26,3803786.5
1756742400,198.25,200.09,197.2,200.08,2758253.03
1756756800,200.08,200.1,194.06,197.22,5748985.94
1756771200,197.21,203.3,196.67,201.78,5058166.91
1756785600,201.79,204.37,201.33,202.03,3965693.28
1756800000,202.03,204.36,201.6,201.9,3637742.4
1756814400,201.9,205.06,197.25,200.2,12267267.48
1756828800,200.19,206.99,199.37,205.44,7253600.52
1756843200,205.44,209.59,204.82,209.54,4291923.88
1756857600,209.54,211.91,207.29,209.94,6187919.22
1756872000,209.93,210.39,207.84,209.25,3107736.79
1756886400,209.25,211.26,208.03,210.25,3939931.98
1756900800,210.26,212.95,208.68,211.27,7018279.67
1756915200,211.26,211.88,208.72,210.29,3092875.69
1756929600,210.29,210.86,208.28,210.65,2033112.01
1756944000,210.65,211.87,207.36,208.1,3430198.84
1756958400,208.09,208.45,205.56,206.55,3374051.91
1756972800,206.56,208.69,206.47,207.12,2522833.38
1756987200,207.12,208.41,203.28,203.71,6328381.89
1757001600,203.68,205.08,201.7,202.03,3613024.75
1757016000,202.02,204.78,201.8,202.23,2954539.14
1757030400,202.22,203.99,200.8,203.46,2963343.7
1757044800,203.47,208.36,202.92,207.77,3908984.01
1757059200,207.77,207.88,204.43,206.55,3850874.96
1757073600,206.55,209.95,201.5,203.43,13031945.74
1757088000,203.44,205.48,201.81,205.36,3634720.78
1757102400,205.36,205.65,202.6,203.3,2318085.47
1757116800,203.29,204.6,203.05,203.98,1198951.72
1757131200,203.99,203.99,202.02,202.92,1427735.05
1757145600,202.92,203.48,201.8,202.29,1365553.28
1757160000,202.3,202.79,200.82,201.15,1981589.21
1757174400,201.15,202.27,199.13,199.65,3163880.68
1757188800,199.64,201.13,199.61,200.06,1557878.22
1757203200,200.06,203.17,200.0,202.76,2192723.44
1757217600,202.76,203.23,202.14,202.9,1149841.11
1757232000,202.9,203.9,202.65,203.87,1730195.26
1757246400,203.87,205.45,203.0,205.09,2193115.19
1757260800,205.08,205.41,201.36,202.98,3090562.48
1757275200,202.98,207.93,202.5,206.29,4119007.6
1757289600,206.28,208.95,205.53,207.56,3441384.06
1757304000,207.56,208.83,206.54,207.85,2889497.69
1757318400,207.85,215.78,207.31,214.21,8703367.76
1757332800,214.22,216.63,212.92,214.97,6506432.73
1757347200,214.97,216.97,213.77,216.03,5094619.17
1757361600,216.03,216.12,213.42,214.02,2470795.73
1757376000,214.02,214.83,210.8,214.52,4120823.94
1757390400,214.53,219.74,213.87,219.2,6375836.67
1757404800,219.2,219.47,216.9,217.19,2927985.06
1757419200,217.19,218.47,211.66,212.98,8993490.13
